angular_frequency_log_x,cycles_across_observed_span,mean_actual_power,mean_wheel_null_power,actual_to_null_power
2.322396245074358,1.600425218116186,0.9777904898815551,0.7825794094564757,1.2494457151136384
2.3620000742265517,1.6277172734851038,0.9783663909023984,0.7836052398347648,1.248544983069156
2.4016039033787453,1.6550093288540215,0.9789314272599849,0.7844250998880828,1.2479603564440418
2.441207732530939,1.6823013842229388,0.9794912715328704,0.7850408114513789,1.2476947150327033
2.4808115616831325,1.7095934395918566,0.9800503409023262,0.785456764138611,1.2477457520874757
2.520415390835326,1.736885494960774,0.9806118937867685,0.7856800879638833,1.2481058242522827
2.5600192199875194,1.7641775503296915,0.9811781421430569,0.7857207956910692,1.248761834386827
2.599623049139713,1.7914696056986088,0.9817503766936326,0.7855918913757496,1.249695150206254
2.6392268782919066,1.8187616610675266,0.9823291022257546,0.7853094420378063,1.2508815629119399
2.6788307074441002,1.8460537164364441,0.9829141800454747,0.7848926099350447,1.2522912913230482
2.718434536596294,1.8733457718053617,0.9835049746541327,0.7843636434889076,1.253889038353983
2.7580383657484875,1.9006378271742792,0.9841005017479744,0.7837478255330763,1.255634107920651
2.797642194900681,1.927929882543197,0.984699574720181,0.7830733782041585,1.257480591382658
2.8372460240528747,1.9552219379121143,0.9853009469666405,0.7823713244598889,1.2593776333083837
2.8768498532050684,1.982513993281032,0.9859034474590306,0.7816753068831865,1.2612697865436906
2.916453682357262,2.0098060486499496,0.9865061072475686,0.7810213650987422,1.26309746612738
2.9560575115094556,2.037098104018867,0.987108274786854,0.7804476737813937,1.2647975103880529
2.9956613406616492,2.0643901593877847,0.9877097182370344,0.7799942438615142,1.2663038554581942
3.035265169813843,2.0916822147567022,0.9883107131741191,0.7797025901215702,1.267548326368934
3.0748689989660365,2.11897427012562,0.988912114442469,0.7796153689201692,1.2684615438151159
3.11447282811823,2.1462663254945373,0.9895154111940068,0.7797759902664079,1.2689739406517788
3.1540766572704237,2.173558380863455,0.9901227644771503,0.7802282088901616,1.269016876338724
3.1936804864226174,2.200850436232373,0.9907370270585094,0.7810156993063551,1.2685238311322224
3.233284315574811,2.22814249160129,0.991361745476825,0.7821816201475404,1.2674316551823699
3.2728881447270046,2.255434546970208,0.9920011446363979,0.7837681732350369,1.265681841279508
3.3124919738791982,2.282726602339125,0.9926600955416561,0.7858161629714862,1.2632217843267695
3.352095803031392,2.310018657708043,0.993344067051105,0.7883645616654471,1.260005986256703
3.3916996321835855,2.3373107130769606,0.9940590627837362,0.791450086341522,1.2559971625990645
3.431303461335779,2.364602768445878,0.9948115445404957,0.795106792448773,1.2511672067052417
3.4709072904879728,2.3918948238147957,0.9956083438046095,0.7993656896586061,1.2454979700590039
3.5105111196401664,2.4191868791837132,0.9964565630549758,0.8042543846448751,1.2389818222687952
3.55011494879236,2.4464789345526308,0.9973634687645255,0.8097967553689949,1.231621962118215
3.5897187779445536,2.4737709899215483,0.9983363780591253,0.8160126609577368,1.223432461069169
3.6293226070967473,2.501063045290466,0.9993825410814953,0.8229176907685669,1.2144380322509756
3.66892643624894,2.528355100659383,1.0005090211385974,0.8305229556951453,1.2046735304277945
3.7085302654011336,2.5556471560283005,1.0017225747104272,0.8388349241829858,1.1941832008080635
3.7481340945533272,2.582939211397218,1.003029533364064,0.8478553048118214,1.1830197059233862
3.787737923705521,2.610231266766136,1.0044356895507087,0.857580976666941,1.1712429693281334
3.8273417528577145,2.637523322135053,1.0059461881671674,0.8680039680767621,1.1589188818987133
3.866945582009908,2.6648153775039707,1.0075654256392323,0.879111483648481,1.1461179206278171
3.9065494111621017,2.6921074328728882,1.0092969581354123,0.8908859788977481,1.1329137308729098
3.9461532403142954,2.719399488241806,1.0111434203485314,0.903305281151811,1.1193817211598889
3.985757069466489,2.7466915436107238,1.0131064560932026,0.9163427548176561,1.1055977152291683
4.025360898618683,2.773983598979641,1.015186661762583,0.9299675085560335,1.091636699586279
4.064964727770876,2.8012756543485584,1.0173835434718437,0.9441446413967853,1.0775716970301366
4.10456855692307,2.8285677097174764,1.019695488492093,0.9588355243775921,1.063472788155202
4.1441723860752635,2.855859765086394,1.0221197513509077,0.9739981138931387,1.0494062942949893
4.183776215227457,2.8831518204553115,1.0246524547477314,0.9895872926097491,1.0354341273375773
4.223380044379651,2.9104438758242295,1.0272886052078487,1.0055552335355322,1.021613304717138
4.262983873531844,2.9377359311931466,1.0300221231807776,1.021851782640695,1.0079956219472148
