offset,singular_series,observed_count,predicted_count,weighted_observed,weighted_predicted,mean_count_residual,std_count_residual,mean_psi_residual,std_psi_residual,aggregate_count_residual,aggregate_psi_residual,omega,big_omega,largest_prime_factor,reciprocal_factor_sum
6146,1.5880139606824473,519088,519276.8614649077,157065690.29896083,157096262.90193403,3.1783663557783336e-05,0.005937919513139155,0.0002773905083731417,0.0059903839675046824,-0.00036370090586146375,-0.0001946106317772811,3,3,439,0.645135047185161
6148,1.3960720462934524,455937,456512.173394784,137968104.07505223,138108135.97176445,-0.0010959590935404916,0.006412028368705924,-0.000508816709727342,0.006396816668360391,-0.0012599300266339375,-0.001013929380241918,3,4,53,0.5533506831489915
6150,3.611141556769201,1180710,1180834.1957973826,357284193.1254908,357236511.87326133,-0.0004233831291075572,0.0029795294115778337,-1.3214617955524947e-05,0.0029959789788510916,-0.00010517632181095138,0.00013347250531436927,4,5,41,1.0577235772357723
6152,1.3220450445121146,432178,432305.277648625,130758257.40234649,130784860.7533333,0.0008880651593198915,0.004597376875608827,0.0013522910983739085,0.004697316386591183,-0.00029441613416636425,-0.00020341307727489433,2,4,769,0.5013003901170351
6154,1.4162130574592062,462795,463097.8404093374,140008239.29490554,140100508.18659416,0.0011309902579620583,0.004532129803178101,0.0015285149822508416,0.004644090570393449,-0.0006539447669843268,-0.0006585906995121293,3,3,181,0.5643483912902177
6156,2.795979455351448,913811,914277.4618832975,276501461.910929,276595421.4854676,-0.0008599957460380834,0.00396778723904752,-0.0005665003405396332,0.0039860659801165856,-0.0005101972899306251,-0.00033970039718655975,3,7,19,0.8859649122807016
6158,1.3207527261466785,432018,431882.324737606,130745092.93034533,130656921.54506981,-0.00045465788856057513,0.007267712604550917,4.645166004764152e-05,0.007129389280974889,0.00031414868037593635,0.000674831338691062,2,2,3079,0.5003247807729783
6160,2.347242011899981,766981,767541.1367195752,232091809.66912758,232203451.04857847,-0.0007419079263564584,0.003810031924139003,-0.0003083185272944834,0.0039247191684326594,-0.0007297807150364877,-0.0004807912154050076,4,7,11,0.9337662337662337
6162,2.918117873117685,954011,954215.5694169435,288687379.14178705,288677892.130641,-0.001089687882906972,0.004421676418626396,-0.0005397320042380008,0.00429419186072636,-0.00021438490787617503,3.286365670773783e-05,4,4,79,0.9229146381045114
6164,1.404476126900593,459056,459259.2433212051,138882121.72490904,138939250.2730041,-8.417703821900838e-05,0.005035200270234169,0.00017632426931360825,0.004953166586188067,-0.0004425459566916867,-0.0004111764528945683,3,4,67,0.5584036340038936
6166,1.3207521690620267,431570,431881.6516663274,130575214.6508686,130656739.64264742,-0.0008947466355954083,0.008254085579915848,-0.0006483594764467741,0.008291674461073002,-0.000721613583547609,-0.0006239631572148019,2,2,3083,0.5003243593902044
6168,2.651002742851743,866205,866869.0043639673,262121943.5100919,262253054.92330763,-0.0013922264954007333,0.005095393043190456,-0.0008060659665684915,0.0051921495962300454,-0.0007659800507626713,-0.0004999423677031212,3,5,257,0.8372243839169908
6170,1.7632939991834002,576445,576591.0590746882,174405595.47811592,174435551.6314571,0.0006624258881559167,0.003919308380173188,0.0011118625892005648,0.004048028192263441,-0.0002533148448792266,-0.00017173192655395297,3,3,617,0.7016207455429497
6172,1.321180428339874,431663,432021.32275438175,130620264.41402282,130699010.49840297,-0.0005846873185595083,0.005778990092964048,-0.00015847409390909177,0.005737284538082565,-0.0008294098821263196,-0.000602499468663642,2,3,1543,0.5006480881399871
6174,3.1687767160649742,1036247,1036178.4734343386,313525961.68810254,313474126.5610926,0.0005305855646893168,0.0030463364049886053,0.0008114800612996085,0.003062861631487978,6.613394064669542e-05,0.00016535695490582647,3,6,7,0.976190476190476
6176,1.3272363208649105,434130,434001.3315125374,131332739.62605938,131298031.6274142,0.0020127999720291746,0.010451895045359996,0.00220434862238485,0.010566895607467736,0.0002964702596977009,0.00026434515594009333,2,6,193,0.5051813471502591
6178,1.3207513361419718,431869,431880.64294533926,130693866.16999857,130656467.056999,5.099633589892501e-05,0.006923726742348628,0.0004910611783274207,0.006836119296523678,-2.6958710767521765e-05,0.00028624004492061594,2,2,3089,0.5003237293622531
6180,3.555723047729674,1162828,1162707.52683352,351861913.0770052,351752889.3040181,0.0001760876313460421,0.0020973637516009296,0.00055616123611695,0.0022436182388756503,0.00010361433438732526,0.0003099442145388931,4,5,103,1.0430420711974109
6182,1.4722844160662962,481158,481431.107758663,145583011.5407572,145646937.24344188,-0.0013312700083484331,0.005555085700016018,-0.0009187970130420416,0.0054960708605025855,-0.0005672831569494274,-0.0004389086642984097,3,3,281,0.5944678097703009
6184,1.322036113706312,432155,432300.39176471543,130746448.06575017,130783469.60099898,-0.0005924388758079916,0.0034490099434299937,-0.00042023229051668334,0.0035333214932286965,-0.0003363211495643892,-0.00028307503510771603,2,4,773,0.5012936610608021
6186,2.6432134900768736,864863,864319.7343276386,261660341.1179099,261481924.4938151,0.001017015845797575,0.0034373440963369668,0.0012310305654214667,0.0034813923926498365,0.0006285471114273466,0.0006823287094899211,3,3,1031,0.834303265438086
6188,1.843651907528712,602853,602866.2762456731,182429682.29977673,182384636.62929705,-1.8209987285758326e-05,0.0045072961681315,0.0006085740181811251,0.004417348153776371,-2.2021874827249377e-05,0.0002469817157420007,4,5,17,0.7786037491919844
6190,1.763284720446744,576442,576586.3864854501,174422590.01319715,174434210.53519288,0.0004047652876096658,0.003287608197514056,0.0007991446674443584,0.0035108001624800434,-0.0002504160501086705,-6.661836551480338e-05,3,3,619,0.7016155088852988
6192,2.7050532942018077,884640,884540.3370495827,267675837.32006395,267599279.84600657,-0.00012166193011097507,0.005108015367342567,0.0004059541181939,0.0049738178691658246,0.00011267202437559298,0.0002860899853744936,3,7,43,0.8565891472868217
6194,1.406672893686132,459954,459975.6184426864,139176991.217635,139156061.29208517,-7.186342138742497e-05,0.0033515468893699444,0.00033631191137928877,0.003384275937829773,-4.699910564731624e-05,0.00015040613650230128,3,3,163,0.5587665482725217
6196,1.3211771052759589,431548,432018.76293179416,130570283.10652629,130698301.26218845,-0.0009233811601670085,0.005220687385256735,-0.00048276597690311685,0.005158365889904373,-0.001089681680951582,-0.0009794936462513837,2,3,1549,0.5006455777921239
6198,2.643208511945565,864075,864316.632830812,261506776.73308414,261481051.40632653,-0.0018708937506158084,0.004596461621088653,-0.00128780527532455,0.004363311662929998,-0.0002795651751148487,9.83831395018342e-05,3,3,1033,0.8343013875443691
6200,1.8211360437155024,595779,595502.6698898381,180275374.45434657,180156975.8061823,0.0008287483645226003,0.0031581194633533466,0.0012798194238980416,0.0032410812109448274,0.00046402833124670195,0.0006571971339686122,3,6,31,0.732258064516129
6202,1.58798107539764,519626,519261.9764317368,157254946.8918426,157091942.56081095,-0.0001550443318255333,0.0019828690226667937,0.0003433618174077833,0.0018680312212283306,0.0007010402933114168,0.0010376364845610109,3,3,443,0.6451144792002579
6204,2.9992536818721978,980779,980740.8767232989,296745873.5497656,296702826.0672396,0.0005861209346638316,0.0028454092920291918,0.00082973921244275,0.0029329683547188404,3.8871915717830774e-05,0.00014508618976294407,4,5,47,0.9455190199871051
6206,1.3822647403410997,452305,451993.49300398474,136854622.39898908,136741269.2740262,0.0019602726946220538,0.006341191778681248,0.0022084729109948333,0.006431690729936861,0.0006891846914542921,0.0008289606024918239,3,3,107,0.543828553013213
6208,1.3342217751852523,435506,436283.5653960827,131757926.80713889,131988561.55797577,0.001326452874547025,0.007740668806598272,0.0018186064839118248,0.007984457968700164,-0.0017822477346282062,-0.0017473843802409128,2,7,97,0.5103092783505154
6210,3.688523161557113,1205358,1206127.5033907886,364715329.72890794,364888924.248155,-0.0002813582948282584,0.0024760952392325463,8.195447200509265e-05,0.002546472290445965,-0.0006379950615712504,-0.0004757462003122104,4,6,23,1.0768115942028984
6212,1.3211749041835483,431408,432017.06105815776,130568319.14174585,130697829.85211383,-0.00198202494301535,0.004484659639579447,-0.0012522269349979583,0.004443783828759216,-0.0014098078827395888,-0.0009909170681297041,2,3,1553,0.5006439150032196
6214,1.4464304917979742,473550,472974.827587558,143285292.52534357,143088761.25908706,-0.0004697959315036249,0.008054002498406494,-0.0002203672913515168,0.007907445663436114,0.0012160740464259856,0.0013734919816703606,3,3,239,0.5811071773414869
6216,3.2593131936668303,1066350,1065777.2125951624,322650213.97127205,322428887.4832742,0.0009055417579592732,0.0016547460192271556,0.0012358743454583666,0.001868597643468553,0.0005374363404175853,0.0006864350453379409,4,6,37,1.003217503217503
6218,1.3207485829752628,431797,431877.2881459673,130642127.13377751,130655560.73828372,0.000793028104153093,0.004975976123672704,0.0011789320802174502,0.005072955848222775,-0.0001859049970235338,-0.0001028169366102949,2,2,3109,0.5003216468317787
6220,1.7661286982742574,577208,577513.8931127235,174682695.4658185,174714917.2831123,-0.0007383170166344313,0.004076967190363609,-9.086078160974997e-05,0.004066113363542076,-0.0005296723011714022,-0.0001844251068818803,3,4,311,0.7032154340836012
6222,2.864430929776248,937490,936652.1190315103,283695770.01168334,283364792.1769077,0.000688113319625125,0.0022865794001081003,0.001253788345088674,0.0019833920009609224,0.0008945487352935988,0.0011680273764180793,4,4,61,0.9085503053680488
6224,1.3237353206645242,432469,432853.56540204113,130841612.24985485,130950929.6021581,0.00035760589136110845,0.00504312938356536,0.0006093893420969168,0.005111176825820693,-0.0008884422649584334,-0.0008347963060313379,2,5,389,0.5025706940874036
6226,1.4722469914497214,481345,481415.86037730327,145636376.76102233,145642457.63629723,-0.0011021647997675585,0.004123375746131657,-0.0009491401723444667,0.00407628573383641,-0.00014719161360354782,-4.175207816170534e-05,3,3,283,0.5944426598136846
6228,2.656089645044715,867099,868525.0000656552,262402134.6496238,262754369.3437147,-0.003142154591436351,0.006141226190322596,-0.00264467507313945,0.0060991941878436465,-0.0016418641553753721,-0.0013405474282718322,3,5,173,0.8391136801541426
6230,2.1367996246261898,698943,698720.1543445736,211474969.9881167,211383415.69805574,0.00059220334579225,0.0034884432201979718,0.0008689179674598668,0.003536331864190544,0.00031893405971006317,0.0004331195508342489,4,4,89,0.8540930979133226
6232,1.433835618128947,468429,468855.1739537698,141768150.4165419,141842498.23189965,-0.0016557070191562835,0.003178735859681997,-0.0009366304205671331,0.0030234407065438166,-0.0009089671554137757,-0.0005241575429403289,3,5,41,0.5770218228498074
6234,2.643193692763937,864171,864307.3660473189,261500432.08623305,261478443.5498615,-0.00074968157155855,0.0037214672596388213,-0.0004673750374797666,0.0036972969776302533,-0.0001577749452056354,8.409311327173263e-05,3,3,1039,0.8342957972409367
6236,1.3211716237500617,431888,432014.5151877781,130669459.59114993,130697124.83630762,0.0015950881686237967,0.0082258005363278,0.0019008854400334918,0.008396766473255152,-0.0002928493912365271,-0.0002116744740355836,2,3,1559,0.5006414368184734
6238,1.3207472196410264,431382,431875.6150824929,130553903.34973991,130655108.89058816,-0.0006997049756779166,0.0046667557443295935,0.00010734795073829793,0.005016456639979399,-0.0011429565950339393,-0.0007746007156368417,2,2,3119,0.5003206155819173
6240,3.84094147401815,1255665,1255962.1292669207,379949112.75318986,379965596.2302224,-0.0007696358771957132,0.0018585929736470454,-0.00042111811460869173,0.001784907964147717,-0.00023657502085205895,-4.338149873583941e-05,4,8,13,1.11025641025641
6242,1.320746948023234,431582,431875.2808131358,130593552.8207972,130655018.62490542,-0.0008004956877688702,0.005426537892761464,-0.00020238462442247508,0.005302890941745749,-0.0006790868247509296,-0.0004704434988807016,2,2,3121,0.50032041012496
6244,1.5915575361231318,521130,520428.3557471845,157680375.70309,157444943.85312343,0.00025840201582326953,0.002933348776267279,0.00044454778610527506,0.002862838056947453,0.0013482052718056803,0.0014953281077492164,3,4,223,0.6473414477898782
6246,2.6483013134262827,866330,865976.0487006214,262156829.63728297,261983334.54915807,-0.00016647805288741058,0.0044665954027351,0.00018062182602589182,0.004475783582131513,0.0004087310496747598,0.0006622371168130137,3,4,347,0.8362151777137368
6248,1.488287507545278,486114,486659.4908727937,147108136.77150345,147228877.4028168,-0.003228884210027117,0.004552813921548836,-0.002824895682462792,0.004506711517485394,-0.0011208881836772822,-0.0008200879708062381,3,5,71,0.6049935979513444
6250,1.7604315089249856,575729,575648.4913357958,174181327.0804193,174150687.0204042,0.00013190298519968335,0.004530310483500866,0.0004226798597294417,0.004415820750570405,0.0001398573355371191,0.0001759399319023469,2,6,5,0.7
6252,2.645735215725412,864618,865136.2151208479,261605213.0585093,261729292.7179912,0.0006660463678850834,0.004152349910468399,0.0011133037136907917,0.00434059265559743,-0.0005989982985228348,-0.00047407631829576857,3,4,521,0.8352527191298784
6254,1.369830090536057,447837,447924.3712952206,135508805.85087538,135510375.95443508,-0.0003523474943219666,0.008040555667933958,1.2832140650158207e-05,0.007956681946426116,-0.00019505814110531983,-1.1586592898460424e-05,3,3,59,0.5358170770706747
6256,1.4754092646228452,482527,482447.84811257693,146005236.33512223,145954755.2733479,-0.0006600150676304416,0.0035482764840115205,-0.00043489272089637497,0.003604849608781525,0.0001640630955921374,0.000345867879945283,3,6,23,0.6023017902813299
6258,3.1903330202558924,1043675,1043214.8556363811,315822414.97085166,315603387.75684416,0.0002583985618038091,0.0020426894991896305,0.0008372507061162751,0.002097645340690975,0.0004410830243959385,0.0006939951296600633,4,4,149,0.9829018855864492
6260,1.7660920604006285,577892,577498.6305735272,174865324.41711327,174710445.14408493,0.0010944921863071334,0.005817630701791674,0.0014029801516666038,0.005890908665530824,0.0006811607952770249,0.0008864912049226792,3,4,313,0.7031948881789137
6262,1.3796485179662898,450859,451134.41210183746,136443887.2862361,136481530.97042865,0.0014436769658377664,0.006219437182946152,0.0021152223709796332,0.006510509248860105,-0.0006104879043793421,-0.0002758152251435275,3,3,101,0.5421590546151389
6264,2.73844901388331,894581,895451.4275149892,270646338.5423285,270900608.63897216,-0.00018861027596079824,0.004982819609200926,8.274222927822677e-06,0.005019375855320786,-0.0009720544166250678,-0.0009386102819080033,3,7,29,0.8678160919540229
6266,1.4463796345675042,472466,472954.70315063786,142953996.01607066,143082827.64470053,-0.0006495100136904153,0.003847876129203693,-0.0003548715788254145,0.004009604970602763,-0.001033298003767169,-0.0009003989559793757,3,3,241,0.5810724545164379
6268,1.3211672889663868,431583,432011.13349974406,130620982.84705718,130696188.6888654,-0.0017685527543184834,0.006331954989436394,-0.0012257390588413443,0.006234832455722009,-0.000991024227259385,-0.0005754249038374404,2,3,1567,0.5006381620931717
6270,4.142191785705849,1353182,1354463.1894416714,409452651.16495925,409765328.27492255,-0.0008108593483249,0.0021620677707632507,-0.00040599236872280005,0.0022565703307248844,-0.0009459020013674602,-0.0007630638523753452,5,5,19,1.1768740031897924
6272,1.5843883580324871,518116,518082.02273736155,156801503.725766,156735200.03983727,0.0004842170510462027,0.00448496707816111,0.001106720168057039,0.004651147215100281,6.558278640689252e-05,0.00042302996335141785,2,9,7,0.6428571428571428
6274,1.3207447875571183,431451,431872.61074153584,130547949.90342647,130654297.7345891,-0.0007601964119571333,0.006204966907459496,-0.0004462494023556084,0.006320782943667687,-0.0009762386663324518,-0.0008139635129237321,2,2,3137,0.500318775900542
6276,2.6457156842385103,864969,865126.8783332233,261704442.48452848,261726598.60000116,0.001165747207604325,0.004206461220845742,0.0014414523943355668,0.004275450726939782,-0.0001824915364176949,-8.465366375132177e-05,3,4,523,0.8352453792224346
6278,1.371576318186832,448019,448493.84551155055,135578618.12827864,135682726.42698944,-0.00011775515259785003,0.007678838345694247,0.0006674262255747998,0.007973663755205078,-0.0010587559144963343,-0.0007672922077285316,3,3,73,0.5369544440904748
6280,1.771789131563211,578928,579359.8830050458,175189400.31547716,175273601.9958033,-0.0016458623107224498,0.0039177289518223255,-0.0011963749347841666,0.003844360720094394,-0.000745448585093067,-0.00048040138028404566,3,5,157,0.7063694267515923
6282,2.6482571978640994,865838,865957.1937690038,261999432.6862122,261977826.36794207,-2.2911866298750045e-05,0.002270784159314359,0.00040205677638326326,0.002289086555817001,-0.00013764395037252353,8.247384356807608e-05,3,4,349,0.8361986628462272
6284,1.3211651381511604,431933,432009.44808096753,130697934.8249217,130695722.2562272,-0.0013341028943568084,0.005168331496507953,-0.0009273345941940834,0.005075841315491087,-0.00017695928018968132,1.6929159243339598e-05,2,3,1571,0.5006365372374284
6286,1.5879328510034771,518564,519240.0100483899,156895595.21694112,157085571.29852736,-0.0012861895934626417,0.004740868580433753,-0.0010111818410851916,0.004621461583933674,-0.0013019221079032528,-0.0012093795758313375,3,3,449,0.6450843143493477
6288,2.6611173972121875,870664,870161.625876178,263462113.3128975,263249825.04968253,0.000685285019970025,0.004724034722706888,0.0011221281612384083,0.004659081052815427,0.0005773342662820369,0.0008064136915377773,3,6,131,0.8409669211195928
6290,1.931444855506269,631638,631565.0410309023,191148510.3127313,191067255.2374271,-0.0011517364999545916,0.004651381294401401,-0.0008555377522908667,0.0045793186584642915,0.00011552091131994402,0.00042526949582888385,4,4,37,0.7858505564387916
6292,1.600392280840896,522954,523313.6873702873,158236497.66523704,158317999.7844761,0.00038168754446206676,0.005051398791901236,0.0008187916266330582,0.005198385262773246,-0.0006873265098316095,-0.0005148000817974951,3,5,13,0.6678321678321679
6294,2.643169371566454,864187,864292.0449372604,261473803.43898565,261474134.48878327,-0.00013283440222001667,0.001939298651106484,0.0001885342443181621,0.001853432674696205,-0.00012153870659314947,-1.2660900409189324e-06,3,3,1049,0.8342866221798537
6296,1.322005572625833,432826,432283.52574741526,130959467.64746884,130778671.52493444,0.000882224472117425,0.004784738527618567,0.0011636829610451583,0.00462913951501137,0.0012549038311067129,0.0013824587788378029,2,4,787,0.5012706480304956
6298,1.3704282207939118,447835,448117.15395747306,135486314.98605636,135568822.37538254,0.0014691766686996998,0.0067504873345395466,0.0017731423702568652,0.006820271439788598,-0.0006296432863175383,-0.0006086015049812099,3,3,67,0.5362019688790093
6300,4.225035621419965,1381081,1381546.5642673962,417876217.75731313,417959113.82759726,0.0008014510190456583,0.004538496153916892,0.0012122476487824226,0.00470757634111076,-0.00033698774940904563,-0.00019833535755442444,4,7,7,1.176190476190476
6302,1.3934420832549093,455819,455642.2118205697,137925821.17098278,137845388.57813194,-9.638398420649997e-05,0.004094434978738448,0.0003218927749333501,0.004093752521254791,0.00038799780802545314,0.0005834986116002305,3,3,137,0.5507775309425579
6304,1.3270945221126815,433889,433947.07163168874,131277525.28367904,131281965.64274669,0.0005984986286410354,0.0052417163827987575,0.001014933347368,0.005460250849070343,-0.00013382192319078,-3.382306964938575e-05,2,6,197,0.5050761421319797
6306,2.6431645629712603,864452,864288.9989266641,261531713.34862942,261473278.18534562,5.325599539402501e-05,0.004057897615105764,0.00029091658725158325,0.004058272464211651,0.0001885955664577832,0.00022348426458473902,3,3,1051,0.8342848081192514
6308,1.415248860116165,462650,462772.42441966175,139979675.01842394,140002508.47378498,-0.0009845429266363583,0.006332867438115327,-0.0005903509526613584,0.0063079287825737775,-0.0002645456237270194,-0.00016309318747176338,3,4,83,0.5646797717184527
6310,1.7632302871585703,576145,576558.7564958974,174337182.07924116,174426286.6313548,-0.0014801517690451764,0.003600769755848078,-0.0012447205688790048,0.00354716512299872,-0.0007176311021830362,-0.0005108435995199168,3,3,631,0.7015847860538826
6312,2.6507646858525646,866490,866773.4259452205,262216745.41968176,262224924.3790387,-0.0006637249106021082,0.003664812096865355,3.071520936759161e-05,0.003508278433323422,-0.00032698965696997817,-3.119062528589289e-05,3,5,263,0.8371356147021546
6314,1.805570778384601,590667,590403.3402070993,178727662.50698006,178614702.5733388,0.0004258222778095447,0.005616090682082065,0.0007105552008284355,0.005686087570803343,0.0004465757134912707,0.0006324223706886123,4,4,41,0.7581564776686728
6316,1.3211608692534689,431836,432006.0879562855,130661770.17023984,130694792.63149098,-0.0010563123294296498,0.005163092257532716,-0.0008049660600387582,0.005180180336524188,-0.0003937165725839131,-0.0002526685309051091,2,3,1579,0.500633312222926
6318,2.8807061055136125,941321,941961.1574246803,284829880.1920635,284971500.831752,0.00012191496498672616,0.002810919296312322,0.0005931174510375666,0.0028988522676921683,-0.0006796006604248284,-0.0004969642201944069,3,7,13,0.9102564102564101
6320,1.7832942557941411,583353,583118.6460323337,176517662.00709713,176410886.28726056,-0.0002642759884975942,0.0038228483311778453,0.00030873080316720826,0.0034632603632891892,0.0004018975713790951,0.0006052671809759769,3,6,79,0.7126582278481012
6322,1.382020997660736,451357,451906.3420495864,136603888.7486841,136715233.12744635,-0.0024280514822482336,0.004700234862085869,-0.001931551457832075,0.004693540302300237,-0.001215610400807643,-0.0008144255487495533,3,3,109,0.5436570705472952
6324,2.913817669944804,952898,952787.4848944205,288341510.9458059,288246825.5291988,-0.0003793273325642667,0.002528413805836294,-0.0001233386207266,0.0025631211532556484,0.00011599134889106466,0.000328487283193013,4,5,31,0.924414927261227
6326,1.320741323446885,431704,431868.2871420244,130617347.21345808,130653130.9058961,0.00012778434006721615,0.005047537288902406,0.0004005076903610167,0.0050732372104578295,-0.0003804102938689269,-0.0002738831606247105,2,2,3163,0.5003161555485299
6328,1.5986621270237706,522701,522745.26893582696,158171642.581245,158146154.5680756,-0.0008759804055528418,0.00440577070861252,-0.00040750580931343334,0.004395446729805525,-8.468548346129978e-05,0.00016116745449190617,3,5,113,0.6517067003792667
6330,3.537709252385138,1157072,1156792.431474882,350099232.79365903,349964491.59131753,0.0005420333375251858,0.00323904710446215,0.0009272305907612917,0.0032433941421554776,0.0002416756174326018,0.0003850139244949702,4,4,211,1.0380726698262241
6332,1.3211587510053735,431470,432004.4131961722,130554201.84007858,130694329.42299557,-5.739133682515843e-05,0.006717308226562664,0.0003506813289083,0.006903082460219468,-0.001237054946310323,-0.0010721779861119218,2,3,1583,0.5006317119393556
6334,1.3207407955584134,431632,431867.62362616,130603790.73830256,130652951.89389412,-0.0010840160710593701,0.004225885856097019,-0.0007969381922986719,0.004064516048844175,-0.0005455922446364614,-0.00037627282720320565,2,2,3167,0.5003157562361856
6336,2.9340525148749763,958981,959402.4288275461,290166616.5059413,290248117.09181166,-0.0003170956957932,0.002858496319598921,9.529565853808418e-06,0.002884774725514696,-0.00043926178930053794,-0.0002807962604098879,3,9,11,0.9242424242424242
6338,1.32074053211423,431462,431867.2920318866,130574458.8060178,130652862.4373983,-0.0017823496990789333,0.003185727919485941,-0.0011397887338629347,0.0030129677076269376,-0.0009384642906845597,-0.0006000911875777559,2,2,3169,0.5003155569580309
6340,1.7660201803818902,577025,577468.5622910594,174577021.43437603,174701639.0424837,0.0009056169116251834,0.006019677525351948,0.0012273583174701667,0.006221473378408569,-0.0007681150456045893,-0.0007133167656049322,3,4,317,0.703154574132492
6342,3.190043673890914,1042562,1043107.791734178,315472618.6539025,315571548.63144267,0.0001192140408657418,0.004675464167025145,0.0006679720870636248,0.004586806010121311,-0.000523236177989439,-0.0003134946035826536,4,4,151,0.9828129927467675
6344,1.464765816362854,479052,478961.53097432724,144930999.76059517,144900306.12785447,0.0017565095238722586,0.005010197224137851,0.0020415832384851917,0.005022038022510963,0.00018888578689968405,0.0002118258653893701,3,5,61,0.5933165195460277
6346,1.4064623926919404,460143,459896.8530701429,139221288.8967148,139132671.95237383,0.0016636161675211251,0.005080009779475342,0.0020233955779873167,0.005223210235518504,0.0005352220355800963,0.0006369240459300762,3,3,167,0.5586196028994642
6348,2.766392371167835,904415,904577.8905470627,273687927.8361159,273662112.0403496,-0.0011799271544817834,0.004400102563487456,-0.0006171631637307582,0.0042611770520624755,-0.00018007354453930535,9.433456306329191e-05,3,5,23,0.8768115942028984
6350,1.7745149609963855,580119,580245.4347181306,175514982.9374581,175541763.09861425,0.0005883004799697834,0.004693123537398422,0.000879847647779175,0.004794476807476414,-0.0002178986865998267,-0.00015255720737583633,3,4,127,0.7078740157480314
6352,1.3236662231663816,432663,432823.0991025406,130938489.54007205,130942060.95927714,-0.00020946106139758114,0.003469748922240173,0.0005213331558584334,0.0034474494802477053,-0.00036989500530948405,-2.727480519948422e-05,2,5,397,0.5025188916876574
6354,2.6481704749640813,865672,865919.9775197617,261947191.4993227,261966959.31906897,-0.001054575629658342,0.003438667686997686,-0.0008018370147293167,0.003318584729377093,-0.000286374637610165,-7.545920980889242e-05,3,4,353,0.836166194523135
6356,1.5914300840681872,520505,520378.39861199155,157486404.30695495,157430196.76737848,0.001097162228036304,0.0031390657998404997,0.0012998859975075524,0.0031687170704283365,0.00024328717015564827,0.0003570315017742409,3,4,227,0.6472624292007552
6358,1.5648280079333208,511355,511679.6959032297,154721055.09044755,154798582.66770548,0.00060943731664885,0.004723682845561569,0.0010417089118551584,0.004732318235958263,-0.0006345686683082441,-0.0005008287280274804,3,4,17,0.6497326203208557
6360,3.589899547611735,1174383,1173853.086433682,355360012.81914735,355126074.080088,0.0004687724425105584,0.00236940668363415,0.0007726912533731417,0.0024023735567747766,0.00045143090940635844,0.0006587484167850377,4,6,53,1.052201257861635
6362,1.3207389584102205,431817,431865.3047444924,130655667.97976543,130652326.38757095,0.0012129578191934084,0.00441740206439156,0.001788789700000892,0.004592781399521934,-0.00011185141284031364,2.5576216565514898e-05,2,2,3181,0.5003143665513989
6364,1.3911702655895009,454993,454895.34184078855,137660772.02826637,137619615.40251803,0.00044849627881160905,0.007990762104800733,0.0007324397648001734,0.00796683258918277,0.00021468269781843574,0.00029906075255303755,3,4,43,0.5502828409805154
6366,2.6431407924369474,863297,864273.8580391121,261203032.95289397,261469023.63984197,-0.0008913719717425058,0.0037048674634404762,-0.0006374253325730856,0.0037366724508334703,-0.0011302644758091063,-0.0010172933039838128,3,3,1061,0.8342758404021363
6368,1.327025782108428,433683,433920.64841101115,131269883.75156789,131274146.42656879,-0.0006300640774974583,0.0038975821162263516,0.0003989798295460688,0.003833558911826915,-0.0005476771199559582,-3.2471549935353394e-05,2,6,199,0.5050251256281407
6370,2.30456488441089,752995,753563.3581928053,227844267.99161226,227975762.61691374,-0.00041054023216493337,0.003696884965411283,0.00013842850107799998,0.003930938899034333,-0.0007542274801793925,-0.0005767921282160415,4,5,13,0.9197802197802196
6372,2.686974408359189,878318,878606.1511386437,265809581.84979603,265805009.61639893,-0.0008036242466945446,0.003835478806949103,-5.285902516084166e-05,0.0035788615573499253,-0.0003279639441066129,1.7201456826265726e-05,3,6,59,0.8502824858757061
6374,1.320738176005103,430743,431864.31255618605,130319491.66976582,130652058.80289891,-0.0017654770278862583,0.005545274285210745,-0.0015328387997929082,0.005573158532691808,-0.002596446438347888,-0.0025454411984031644,2,2,3187,0.5003137747097584
6376,1.3219844161361214,432232,432271.69412989024,130769396.02220823,130775309.52582861,0.0003125279128571084,0.006579147422235386,0.00045358684673979494,0.006559629389434883,-9.182680806829602e-05,-4.521880805963274e-05,2,4,797,0.501254705144291
6378,2.643136092099436,864320,864270.847459378,261532274.77036083,261468178.05389926,0.0008702760745784082,0.003364568401211844,0.0014010027064659417,0.0033577652937345098,5.68716864239871e-05,0.00024514155771693247,3,3,1063,0.8342740671056756
6380,2.028480751024675,662806,663286.4213004403,200582011.9716688,200664293.86514437,-0.0027673993788210585,0.0050338859581660084,-0.0023042525063756082,0.0048338567148447364,-0.000724304440754886,-0.0004100475071606713,4,5,29,0.8253918495297805
6382,1.3207376560373243,431099,431863.6516326302,130435777.58360967,130651880.57504517,0.0005663246364181917,0.006992142369463371,0.0009712585484557001,0.007112579254179539,-0.001770585761824317,-0.0016540365931538847,2,2,3191,0.5003133813851457
6384,3.355175346421737,1096552,1097097.4126355504,331768007.6443154,331905326.0228133,-0.0002609956470188066,0.0030718225786890044,-2.616247782612017e-05,0.003070980125820885,-0.0004971414837631194,-0.0004137275534061846,4,7,19,1.0288220551378444
6386,1.3793753202399597,451376,451037.13177213277,136593120.78092512,136452452.4142154,0.0006461530106500998,0.008294035741557126,0.0009226685557849416,0.008426865882290389,0.0007513089366628645,0.0010308965813434767,3,3,103,0.5419668023802067
