offset,component_1,component_2,component_3,component_4,component_5
4562,-0.00874033671512902,0.01629527837447465,-0.01963288495539289,-0.010274901647779213,0.029344576690288324
4564,-0.018895143882940873,0.017274678437833688,-0.007598541916825014,0.004108981321902294,0.021740121588908645
4566,-0.004140478687568493,-0.0081730808701232,0.009907176874384364,-0.002115572091004622,0.010868840035786727
4568,-0.006118431154390596,0.01169465723767662,-0.0011736335245353707,-0.003806392456811058,-0.04015962058452798
4570,0.010959069472129938,-0.019314056018394185,-0.0020328399311619213,-0.005319230068634895,0.018868371477673132
4572,0.017888047999034713,0.022746727498150734,-0.010963808180448856,-0.005447235487006981,0.0013538121245480976
4574,0.03399463684113508,0.01281678837361848,0.006013548494886923,-0.011890712876345024,-0.021413652068434604
4576,0.012065896430521143,0.02269696041911142,-0.0019618373788309515,-0.011158717828907943,0.01232693065853682
4578,0.0037001270228447735,-0.00015451018596501702,0.0006575073366542784,0.0037072795817138637,-0.013752212268511855
4580,-0.005415468709898552,0.018727809109082713,-0.005189390873723318,0.0074120234952424705,-0.01297271902495695
4582,-0.020564483332897048,-0.0022736282094419804,-0.007914246212786177,0.014387756239623253,-0.021171830368328915
4584,-0.008956782771806135,-0.013247868338954836,0.00690732856681244,-0.006634220531185986,0.004410000278588774
4586,-0.0011458600752873816,-0.012297074444689466,0.0276169499457304,0.010421739141491684,0.021820141417246766
4588,-0.003722261863779032,-0.009850349470581245,-0.0038448638375348032,0.017162890636385823,-0.009136118880347608
4590,-0.0060782805734863376,0.012381331420546971,0.006123697882628849,0.003952223084324048,-0.012819713236733381
4592,0.01522469598167799,-0.00011634610636752908,-0.00398037971502026,-0.010131278396698664,-0.021670770443992335
4594,0.03473491366520248,-0.024515171603125538,0.011746187245096507,-0.015201081318066237,0.040099535720860224
4596,0.008817124981171497,0.014821765194142803,-0.025540766536801082,-0.008012093047858446,-0.012266186805824017
4598,0.006525342286066108,-0.014455467485605118,-0.003611936653840484,0.014397150556951429,-0.012407873878525528
4600,-0.0018660226031888974,-0.007477452462714107,0.005316532489294032,-0.0156941226310082,0.007941798323243862
4602,0.006271477309642253,0.011532993170896419,-0.0051651985303904,0.009427227793915978,0.0004930476511486586
4604,-0.011414027550997125,0.009810946756889843,0.007615020024968454,-0.01671629179772986,0.009429985054206256
4606,0.0029621611704353573,-0.002589782623378235,0.00872252374375728,-0.02248462019519914,-0.0008452047573349741
4608,-0.0030861020050593838,-0.007891525724620124,-0.008149735859429262,0.005634823247925418,0.006762020286604622
4610,0.013067676794382003,-0.011766472317957997,-0.017710916071623773,-0.022218210574426713,0.039175990011674926
4612,0.007622740050200255,-0.019777397864539522,0.010741125134428571,-0.013383792496547748,0.002512230914164042
4614,-0.0031582168557518463,-0.012714682707346641,-0.015174306726597067,-0.015233608231225201,-0.01478035743736284
4616,-0.01512623277873257,0.006889581089672736,-0.017037709902421247,-0.019516069560136785,-0.024104142104038984
4618,-0.0032973172906929564,-0.005902351718433164,0.00816027835411858,0.02870537438008578,-0.014675467650869845
4620,-0.009420366062457188,0.003221013037068886,0.0023645187265054113,-0.001278816339402216,0.017745018353461973
4622,0.0019248628197067166,0.008180497528127524,0.0030132718635692874,0.011393695607757574,-0.004503088789018545
4624,-0.02153218752865179,0.003566639694733477,0.031608590324065,0.007482371009251062,0.0027971840409523
4626,0.009211868895393846,0.0109658197879783,0.006004398241672695,0.007674030892284157,0.006166814910441293
4628,-0.021666280727667263,0.00020071168037975065,-0.027434415504290436,0.01180734038996291,0.012733768626184094
4630,-0.00028275414812371866,0.009730982949748031,0.00419886746656174,-0.0009073003660431553,-0.012595768910199638
4632,-0.009692517111241077,-0.0085913574635715,-0.00013520388038762212,-0.007806923500095848,0.007370144692352501
4634,-0.0024698029216487453,-0.003036537840875358,0.021615787635725837,-0.04195815073367316,-0.017412660678415515
4636,-0.00879461898714557,-0.0006684635353999217,-0.019973565456574183,-0.007989919759133405,-0.02068445585927165
4638,-0.012156841540752288,0.006094526365316977,-0.015939037744614706,0.01482275453004412,-0.01523239053643069
4640,0.0008962219374700292,-0.016185109780911304,-0.0007386125010334875,-0.023507530012374607,-0.000822301691184077
4642,-0.020829381287070407,0.006109595589589596,-0.006950897662963817,0.0022353589090429483,0.008073327706472523
4644,-0.013707572749019193,0.008916923132869256,0.008149600254281597,-0.01480269370876821,0.007638211334723897
4646,0.006016411583064318,0.0090105756223748,-0.012180649058138423,0.014584402584270994,0.011342118213441959
4648,0.008136107109860256,0.01252363376777641,-0.012269335984387527,0.0004917629790150342,0.006218531170304634
4650,-0.01176257175894848,0.02121882921645466,0.00039906377449975015,0.00119713651983806,0.00914986183416287
4652,0.007266629951701606,0.03616265611338785,-0.01573150415932055,-0.01023874677986225,-0.011389611425544831
4654,-0.02533732738995062,0.022478845060910323,0.03900323986848042,-0.013145608108209984,0.0064335785774318685
4656,-0.013202325086031896,-0.016478739824873023,0.00691394541614576,-0.004148989609056502,-0.002586859355414169
4658,-0.005982025361093687,-0.016404448547779164,-0.03876398686935776,0.01141141621516612,0.006857007519549782
4660,0.018699861444120527,-0.01201339257628791,0.014618285013875425,0.00547695340351755,-0.01638037418789489
4662,-0.00986467715424105,0.01688741491433652,-0.014490903717596535,-0.0017304429218350785,-0.0021174113294951755
4664,-0.009069243478378612,-0.01603122815812931,0.007088642814999106,-0.03246702680764403,0.012514708763340434
4666,0.029185827952493533,0.06096023838042997,-0.01703273228754029,-0.005911510106474753,0.01004008007906519
4668,-0.010347167052453414,-0.008256386311505406,0.012718295214101743,0.01869287515627417,-0.0003637876810168596
4670,0.022187566621886808,0.010062337695631161,0.008845112717487436,-0.014922176361812188,0.01480365414970067
4672,0.003909571098717806,0.0006573818364491274,-0.00985921589499839,0.005428023873405489,-0.010040879400354894
4674,-0.010394266478022744,-0.001180541507416504,-0.012723835460140437,-0.01642875154994276,-0.002698269503044093
4676,-0.024292046201195818,-0.0033900181013571022,0.00024381227954250843,0.004669315149299715,0.0072467136542419255
4678,0.03754628660761861,0.02133546021641121,-0.02039855571737219,0.017105315079009142,-0.005515183449847041
4680,-0.003236786764720524,0.00275335575012226,0.005027199338177241,0.001741836055753329,0.005326770352279969
4682,-0.01892355216148735,-0.004842213427026664,0.008153040131295858,-0.005199722557293344,0.023346450618947398
4684,0.018658969442904617,-0.0014056461273231201,-0.0009087624411439928,-0.010335079200415806,-0.02408984620913902
4686,-0.0008153971591761362,0.004633148065249866,-0.006840630098981387,-0.007211508414652352,0.0060923563359343
4688,0.0025570798260896956,-0.015332436992089828,0.018959193570104192,0.015732083002709556,-0.017846956283827667
4690,-0.03179292274035077,-0.0025473568309881812,0.011559427708096487,-0.021288708514183453,0.012885741350907554
4692,-0.015409531068633213,-0.016248301213970202,0.0021417416240180403,-0.000820619187337636,0.007978506386230495
4694,-0.01359685559797302,0.010224138704931463,-0.013644798781025667,0.012416322525076455,-0.012674715787702535
4696,0.0015030308906109093,-0.020439947737787647,-0.005540912207009052,-0.004740426761578159,-0.015709345163661945
4698,-0.002560744424422443,-0.009380629776446688,0.005514880198412524,0.0014149259045392359,-0.0002502011081528426
4700,4.463237205465187e-05,-0.010962382974912999,0.0017519068796995234,-0.0022993147580921153,-0.01620206917451878
4702,0.004345823100220843,0.0008849930578447192,-0.02352386345960812,-0.005329111746800046,0.007205262185107722
4704,-0.004220938694987107,-0.006886895156892793,-0.007774626651235296,-0.00034201475093900545,-0.0005999619633155402
4706,-0.005029064941461996,0.007716409421416893,0.003926610126848877,0.004370040743115984,0.014736755206020233
4708,0.027867436222347348,-0.0017478762506775922,-0.0131033055282249,-0.02020295148905546,-0.002260342969530505
4710,-0.015560282570841,-0.001340508958494435,0.0053797410674615515,-0.007260145538220716,0.0033292221007092597
4712,0.003234952471442818,-0.018221859993529425,-0.017864474628933903,-0.004187256800593433,0.014658377658214004
4714,-0.015832430430537826,-0.013691293562357987,0.0245587456461066,-0.00623356897895865,-0.01852139831415011
4716,0.00030385516319427874,-0.0042855136845180285,0.01051272389367607,-0.019468078019845066,-0.002473843281358617
4718,-0.01083111134707135,0.000569654964868831,0.01835043396394136,-0.0075595872152357324,-0.012400638276288331
4720,-0.005430974375183252,-0.01909238615405292,-0.0040223307919742225,-0.0026021430149445915,0.01013895639375397
4722,-0.021515524881431398,-0.004642362676442528,0.0024083349635248895,0.005307289475524963,-0.00024082830744167114
4724,0.020876859999524454,0.010778362839169194,-0.016738999872369507,-0.03712965324399336,0.003982354799213486
4726,0.00934704966120978,-0.005736645587121034,-0.026013813409536204,-0.01348345449264339,0.003131184878935812
4728,0.0022623592623511805,0.01890903602971825,-0.0004522918472323007,-0.006073141790175444,0.013869877025905345
4730,-0.0025877560331167724,-0.011362866788594264,-0.002269437792611575,-0.007924884670272966,0.019489230515021536
4732,0.005400746160609317,-0.008514681449433048,0.002578769830208837,-0.017227788118155545,0.002846747946090869
4734,0.002611219688408737,0.005112817415502449,0.00604159283292156,-0.020035691210751258,-0.017400320255490608
4736,-0.008014222820132559,0.017110434597632153,-0.009704137484846144,0.009873401796894781,-0.006582545565825587
4738,-0.02649285973573739,0.0037590954273564914,-0.015930570764252177,-0.003548690121370751,-0.011066017231233332
4740,-0.005174544424932337,-0.015412443296742918,-0.035440877545350025,0.013614974904998729,0.021453293565664288
4742,0.008300460873109546,0.012365745583051225,-0.008514320484382363,-0.03248885819628112,-0.02556651635054447
4744,0.024114721879487912,0.0072783560357315685,-0.015269128214048518,-0.0033741186863722517,0.011840652579749629
4746,-0.005436520592400215,0.005239758765781583,0.01682871026268269,-0.0025773787101349105,0.009547263038200108
4748,-0.022584352636890147,0.004714270556691229,-0.014067465293203353,-0.02455129191909571,0.0012605547876809447
4750,-0.006690078746288673,-0.005010916086386997,0.018877467166647868,0.008430111453972029,-0.0003712782997253791
4752,0.0006438445633156787,0.0028116343211172182,0.017702518203520975,-0.010927761920524528,0.011911172530193736
4754,0.0035016475580286095,0.025647588715516798,-0.017148145696389196,-0.046635888304329964,-0.00488455802399825
4756,0.012311222790916657,0.0234592037648167,0.033082687341504574,0.0009894963733826313,-0.014324164672824475
4758,0.0007040359663221283,0.0012726206615203918,0.008661876020668386,-0.0033080017537011393,-0.001217784057168889
4760,-0.014939795287359415,0.014512964163091058,-0.008296651438202185,0.011587436538999157,0.001532482620793689
4762,0.013175054766829139,0.004458544461803871,-0.0039022628054939737,0.014480337331465086,-0.015175620454398847
4764,-0.006914379833540167,0.0019809385802077657,0.00014895613920912586,-0.0020565539484252043,0.004676933284157769
4766,-0.011805383716695872,-0.02398976428687892,-0.005284458599085528,0.008969104428577806,0.009142156978104284
4768,0.0461261090928377,-0.016073393351495917,0.0016757375488863908,-0.0032318933081035574,-0.021818344512974878
4770,0.00630998421638094,-0.005041819454880999,-0.01739394960856171,-0.01710284568879845,0.009262475469580702
4772,0.010422769541017455,0.003101510491519623,-0.022385973985978483,0.011832010967774908,-0.01630084469636303
4774,0.01132245882244655,0.0026780515048366142,-0.010529558156657239,-0.022221831432955766,0.007777222315250219
4776,0.009000019459425145,-0.0010114534427726621,0.0006637580334907604,-0.01223526819299673,0.003919407655495651
4778,-0.0014763295158946009,0.0019091925305939606,0.013547774685129592,-0.007696071591297966,-0.03036682934019881
4780,-0.024257746784083378,-0.0031790728790071243,0.025755607389758465,-0.0060945570305401195,0.0052792408258673235
4782,0.00945080943271091,-0.000385657361722851,0.007608195288192057,0.003501784504432391,0.0007777683127332963
4784,-0.03255659696733324,0.018947825103315098,-0.0019294045313076645,0.006128224024272566,-0.008249316670808079
4786,-0.015836749140630976,0.0213701334037401,0.01714839322378682,-0.025041214745886397,-0.0010910566576016877
4788,0.016050217048711356,-0.007201574794955456,-0.00674425684963106,-0.016612259808411516,-0.0056876192291052214
4790,-0.015333044747741392,-0.013586581072056037,-0.02180776875635193,0.02275676017529425,-0.00020737387020622585
4792,-0.005665156517009891,0.0004858248653795864,-0.003459799134684969,-0.0014696764704469978,-0.028939327165864885
4794,0.002564643367155573,-0.014208868461555292,0.0018008705608100343,-0.012778829707320067,0.0025980840259620173
4796,-0.021168761568042743,0.012565670527888324,0.004954790459959738,-0.0010420698472824077,0.020205248755841218
4798,-0.011172580531896105,-0.0015981695591254714,0.023902510460303433,0.01242573607382234,0.004298103981065588
4800,-0.0034583379946624177,-0.015661027793167727,-0.006762744541590491,-0.00704259333771648,0.017433495491773678
4802,0.02182082291227386,0.023052953860303104,0.012641635709624937,-0.008153846739902468,0.005783419703713127
4804,-0.0015730070549596267,-0.003998044419638437,0.04266662621524945,-0.013415458908755977,0.006959911943417997
4806,-0.027414493186052574,0.0011163996007590958,-0.009545131614010759,0.0024835856482284375,-0.011997144222704238
4808,-0.027294000036771526,-0.016743231178973805,-0.011415155044126338,0.040504993208289534,0.001118447704620086
4810,-0.0019000725059772103,0.008210609469200485,0.014352706663583984,0.008485797895907905,-0.009348998959033744
4812,-0.002700837409528794,0.0018285372838104774,0.001480233647128269,0.013183511582840325,-0.005286506431104996
4814,-0.0034464200119543897,-0.002580700183546587,-0.029701179120157024,0.009489721004576481,-0.0005076135892313188
4816,-0.013601598466533402,-0.012622974357103474,-0.01610363123844123,-0.016755532729822033,-0.01034996637592306
4818,-0.011294858778153227,0.005743801125878481,-0.0013694643964582548,0.008277381341631118,0.0009092346789281125
4820,-0.008245303306802693,0.021250048314798282,-0.015170394541138978,0.005562619076981388,0.0024062737861328806
4822,-0.028821051615856953,0.025240861597583215,-0.03422856344235251,0.0016068255641589633,0.014266126456136884
4824,-0.013885320469194853,0.010023836780140573,-0.004879752409296866,-0.0022183074330106795,-0.0018216255587342597
4826,-0.00025585592983247467,-0.04170719673187655,0.007468731479471749,-0.006869027612986679,-0.008554275095369055
4828,0.012764089962898822,-0.02629232474850835,0.014495263475644777,0.014033920608886865,-2.7374185844096354e-05
4830,0.0032611735560571075,-0.007278833347013596,-0.0028937196116615702,-0.008650385224225387,0.00041327955644997297
4832,-0.005604908734159359,-0.010664963832942896,0.003267090187550193,0.01906571267740041,-0.015356099435413202
4834,-0.005921866180549811,-0.017461562992439644,-0.0005109683139832877,0.01703103164718859,-0.0027045460534515647
4836,-0.01470847051144932,-0.014532604214249765,0.0021604085926134856,0.0006635916642271656,-0.0026701856234650945
4838,-0.014193532404326772,0.0008651099599434187,0.004954142561045337,-0.006908574055284644,-0.008887409183828394
4840,-0.007898581681613257,0.008444403038293295,-0.03817716434171237,0.01766914894714853,0.015441597846349001
4842,0.002304544120006144,0.004545222093043245,0.009865064622386243,0.008899550159022796,0.008567765322111683
4844,-0.003527353337053446,0.007136289848441902,0.011222738260220206,-0.017693307636957804,-0.017650927000860125
4846,-0.010639240132716691,-0.01431594910498379,0.004653194182417148,-0.013609811340298376,-0.013213394298245407
4848,-0.01393716849036739,0.012976071353171414,-0.0010454863911435097,-0.01786901571817212,0.007298489276234542
4850,-0.019826150550645683,-0.018190785829674923,-0.005339326204623902,-0.01751117257115401,0.015097303142361131
4852,0.016293231565367848,0.003970967292039548,-0.00046644467333661226,-0.001453285715330066,0.007261782218270754
4854,-0.002298134274184637,0.02430194344164813,-0.007162901633775831,0.0015325506864330722,0.01841280068064115
4856,0.015978595312426413,-0.020413683131892034,0.0069548124372185854,0.002359038300102113,0.012151461606455125
4858,0.01794559284266445,0.014144272586356884,-0.0008350792116393912,-0.024712494585229984,-0.02289335270299111
4860,0.006261416531769609,-0.012955371880445411,-0.002482342151838449,0.012872690819723788,-0.014525066319623192
4862,0.01511406665345504,-0.021839829785658165,-0.012335231724130927,-0.00381885759498984,0.028748516979300576
4864,-0.011842818005091372,0.010523566316141701,0.031120154604761432,0.001337650818612687,0.009179632537126722
4866,-0.0009815294626092028,-0.0023537619829034867,-0.012492406844269433,0.007478601611695386,-0.005697299609002123
4868,-0.012190664034252847,-0.026873682720435936,-0.0016136247152801044,-0.008353195668053735,0.009686107667055077
4870,-0.0250662496704849,0.007278697666555119,0.005790475487541036,0.010597673787173143,-0.025521738384382046
4872,-0.006570757390367276,0.022227204211523115,0.0017029995780963154,0.006177271177459878,-0.0025727010989766174
4874,-0.014766994741829088,0.0020434351166393797,0.011633421118821442,-0.005217096554542171,-0.004467531097133711
4876,-0.014960170170568467,-0.007257205781268655,-0.02133369048813056,-0.012184502788099183,0.011528729908306492
4878,-0.013819729703075491,-0.021516240967450927,-0.002646182814554711,0.009623159141202155,0.008084185896214622
4880,-0.004530742033276895,0.02583500339038617,-0.012113459835407988,0.007790274567314568,0.021677607949093337
4882,0.011415058002544474,0.011172154192440832,-0.004465292802016826,0.012037407279944302,0.024662753464007803
4884,-0.014716635327512745,0.02167362182049625,0.0006035446467381887,0.009035408452186339,0.011109010659190746
4886,-0.000697091129536957,-0.023406929111089395,0.03209326790220161,-0.018202244226723657,-0.018188420501708952
4888,0.004049782578055958,-0.010320429452490504,-0.0011385164968587065,0.017699326650972468,-0.01794927926986189
4890,-0.009698401830567744,-0.008707261663887855,0.006399128782093755,0.004225308534779548,-0.008368786819949282
4892,-0.013454493612648034,-0.0018797624581044917,0.012126867854812843,0.0013809731992614302,-0.023111439853783437
4894,-0.0026204413440143732,0.0018945578459430125,-0.035117327136231155,0.01921229918391009,0.009771178681241445
4896,0.0036555474252257707,-0.0032603382871225052,-0.008140498836565051,0.0003217576933169508,0.0030277624011996783
4898,0.0006452231581807428,-0.013021054402484671,0.028161641694730812,-0.0031130182919216873,-0.010332907784485925
4900,-0.0006843028986158455,0.0018719614091184849,0.005418306108000317,0.004086542261329658,-0.0070498256388350665
4902,-0.01637210616729437,-0.009466325782453646,-0.0013136012761534365,0.014768792325001515,0.0021400500934572143
4904,-0.012327635395988365,0.00040752246502039557,-0.026284723302801814,-0.0003397855172406437,-0.0011725609405943774
4906,-0.008479131741270197,-0.02009199777536109,0.010903437114612233,-0.015890857529549423,-0.0024370137792353477
4908,0.013594141238195622,-0.01757913345144869,0.0004039387770839608,-0.006918050084428052,-0.005210917535922069
4910,0.004333358164793436,-0.003498504746880708,0.01043210596169124,0.001986097172885286,0.012666176410377105
4912,0.014661551053266518,-0.009219422762659695,0.006736256902930026,-0.02644491266100357,-0.0102789338075958
4914,-0.014320924566437764,0.0007359028528414074,0.0033555581532286193,-0.009498639986638373,-0.0003024082616829112
4916,-0.01690741814920391,-0.01049705899783562,-0.003435177399141116,0.04298262605236763,-0.018460840928034777
4918,-0.008110400978141336,0.010493301788753417,-0.017244199775432935,0.013521078535109605,-0.01853864622491199
4920,0.00697653593375749,0.010096285771731935,0.015539108004059365,-0.008103563172477967,0.0009466896680067112
4922,-0.000831667026194116,-0.006364306923260897,-0.020232450639920845,-0.0053403571762788435,0.018141937970430178
4924,-0.0031709777744023627,-0.012333936065040484,0.007880117875439449,-0.008634352020772344,-0.027784563190399927
4926,-0.013196011952825182,-0.0001262084458546025,-0.0029628555251648664,0.006278904813229104,-0.009557790620885095
4928,0.0026934927043252336,0.002629980095207228,0.018405975290541977,0.014307971270830484,-0.0014112280954521547
4930,0.01263352708192069,-0.00926510872549213,0.0032245463414457168,-0.007150914955099172,0.028191371108759772
4932,-0.003247079993198576,-0.012225226777528344,-0.022033905444145692,0.0010130014286897184,0.019860486592572058
4934,-0.023999796935618375,0.013806820357997672,-0.0016387925371954435,-0.01333424223990489,0.006350472436428294
4936,-0.03119075274196314,-0.0011835050900935078,0.000733342974846203,-0.02540986346336106,-0.045207773898365805
4938,0.01660753899345242,0.004256335755865088,0.01580521349056225,-0.002040976908613524,0.010736193495563455
4940,0.0024710511666306365,-0.030858107733602723,0.004759583365446798,-0.0019698819802750098,-0.010762882194763675
4942,0.032461772205343895,0.0071650212824053375,0.022531504519817985,-0.014446075709735644,-0.0076783231849640084
4944,0.007755231272390973,-0.01000927883047368,-0.009191611460017953,-0.015579327199004912,-0.013986103935654536
4946,0.0005786136055955443,0.028796796138104208,0.01660233477472178,0.005117201881379668,0.006759023981131562
4948,0.007984350606823646,0.00483052965253665,0.011479930967692968,-0.018168093245602604,0.016177991484577933
4950,-0.0027305636578257558,0.01707253568794598,-0.004509748809132963,-0.0097607548473051,-0.001269943588240863
4952,0.01763288668131987,-0.017271043261627903,-0.010068578869121072,0.004376081720488212,0.027138523554607847
4954,-0.02081596029267172,-0.017000845381153935,0.029397704734065257,0.0003963440170021936,0.0030805054788155956
4956,-0.015107278518545342,-0.009396780643682634,-0.0037513160305767328,-0.01062806837933676,-0.0070309701272410095
4958,-0.011567618940067642,0.00895330649090071,-0.01387342405479172,0.006371085701511925,-0.01845130194667322
4960,-0.0050160179767175204,-0.007156369355582377,-0.001751088944806978,-0.04035765330341962,-0.00011584050984877401
4962,-0.016614257278500525,0.001248029027972218,-0.00511967689551093,0.01376088254408041,0.004602634089560351
4964,0.001526241001579361,0.0050325335257913936,-0.01665070028165968,-0.011451932106754787,0.009193062549700419
4966,-0.002030792554185049,0.01955266063522696,-0.01836050250045661,-0.04354818270770776,0.0014269186714151443
4968,-0.01070166362361747,-0.005168947245387782,-0.004675210847475097,0.0038912219572038737,-0.019607665262275153
4970,0.008818825961115405,0.004238654591205108,0.0035023648592457423,0.00882492476502314,-0.012333574206910846
4972,-0.018448904252787206,-0.013032133464989598,-0.008801713124434656,-0.018160412312207875,0.005047315991431824
4974,-0.008862944507545906,-0.005225339818649207,0.011436856997662297,-0.001325821176297098,-0.00778212117455516
4976,0.017200973998264268,0.03110039375529914,-0.02196542180940324,0.004436540518468055,0.013737096027229997
4978,0.009364490947473858,0.009372272742834519,-0.005560822416641076,-0.009147327937906019,-0.005179686721972534
4980,-0.005657093257250834,0.0013095424499010697,0.001221906566611727,-0.004978143687557386,0.0008400988450530253
4982,0.016036566427041033,0.024885686355203454,0.0034755729940590657,-0.01862245980389275,0.0029440200147818943
4984,0.003271618314949064,-0.0009645626183662903,0.01201338250871694,-0.00469340961216398,-0.004664850313838345
4986,0.006352332679215011,0.00022545544467032972,0.01258077042184452,-0.0034224687031290573,0.013219473747029703
4988,0.0014812318812614297,0.0024599741220172363,0.004932294137513922,0.010145539060245356,0.0043016034129343085
4990,0.004070142689862458,0.011907324105179614,0.010720036879354402,8.973868252548806e-05,0.031137608366637138
4992,0.007907431481224922,-0.021816288426051367,0.0034175855579701244,-0.004579861948144203,0.006748116560656313
4994,0.0020643968037789375,-0.0018267327020458986,-0.014563567151757858,0.02779023925023217,0.006094332154360404
4996,-0.020643837297787494,0.04595301780800466,0.0021030365005304946,-0.012602164698309153,0.0012583859857928353
4998,0.01176274818226951,0.00018296704837090122,-0.0037505343153515537,0.005944062814037572,0.004704326972183897
5000,0.017223822004767887,0.011642584965749183,-0.0006030535467322008,-0.007575795602587219,0.0041254375811204105
5002,0.023522715868544125,-0.005451389229383158,-0.002815051800160003,-0.014156585982406569,0.0021270907692928645
5004,-0.0021786495118643417,-0.0030939388954040374,0.0143766589279616,0.001569381245586712,-0.003045911853168641
5006,-0.010183017604303981,-0.012964353421970908,-0.009083506362608384,-3.774125617923948e-05,-0.01236909379084243
5008,-0.016447292861403923,0.014516159295619615,-0.014756125154824287,0.012944040517075137,0.02131972781540211
5010,0.0010746142417011808,-0.006887160291069754,-0.013038871623822352,-0.0049345810641294036,3.382040903441707e-05
5012,0.006468458995587428,-0.0004288345074193431,-0.009591738013678802,-0.005835914538614786,-0.017507252967205345
5014,-0.0016766487564949793,-0.013620034486276009,0.020378554436028318,0.02371094432728242,0.01468537289447386
5016,-0.006739226187576236,0.017036494677018427,-0.004132316826628521,0.008327585304162964,0.010736495224375366
5018,-0.016936951351979278,-0.003823571625830751,-0.014088896230592791,0.022905115949317136,-0.013350028731036608
5020,-0.0003475339253790076,0.0033300329501200947,-0.010778557102433781,-0.014489982392357532,0.02151889343007041
5022,-0.0018361563496979338,-0.008747744109911176,0.0010821912389686805,-0.004616082363065808,-0.0009886881822487434
5024,-0.006031254496414889,-0.014223941620237103,-0.021158148244775386,4.038163574750423e-06,0.015623886369177598
5026,-0.009162962193715008,0.005028331664423442,-0.02394522714373393,-0.021350220663137732,-0.034272069551646335
5028,0.01202223192453264,-0.01223886744643445,0.027179105836682697,0.02087994231265656,0.0023376629593661294
5030,0.0007018472204717922,-0.01304516187767868,0.0020717182219193,-0.03844535882049385,-0.001305462038686621
5032,-0.015457195053663619,-0.02363748667565998,0.012404280624674736,0.004812111258448258,-0.000310332674571568
5034,0.0007621566323561177,-0.007270972231939587,0.0185330396414121,-0.012495990669478669,0.012984909634224133
5036,-0.0017956981575310926,-0.022362554279711944,0.0005172375632714193,-0.009024331479166179,0.0063979206367669435
5038,-0.008068662118599397,-0.009071233207779614,-0.0031962017490420264,-0.02166890386473044,-0.019506983241821416
5040,-0.00576178524151114,0.001998259508337199,-0.00403391098945328,-0.00329072145376434,0.009893280155810888
5042,-0.0008663788317061782,-0.00697898846436489,-0.008981052715035475,-0.027758928776760474,-0.0028632311297040495
5044,-0.025104286322704894,-0.024699673416998,-0.0042523059904631426,0.004085953333676642,-0.0031143100461953907
5046,-0.008290558160543096,0.013971879664367822,-0.0033117784117972873,-0.009102024776062475,0.0095418719130834
5048,-0.008557755971546588,0.006782537879211051,0.015484861090278782,0.021669419136736517,0.024039322470039898
5050,0.006476484311772324,0.039634691958913434,-0.0021846430042175885,0.027802676083438546,0.022984303273391647
5052,-0.003472470591525111,-0.012614591677853518,0.0006611429964005232,-0.012435194990271535,0.008540651333926964
5054,-0.022321011395372962,0.030005697364997416,-0.01777461819765196,0.012856587018114667,0.0041766508448674395
5056,-0.012536984455873566,-0.01807795638858362,0.010932023356359885,0.005527200868357132,0.032951603623966215
5058,0.0009840927082620068,0.00529882346195734,-0.01735724825755911,-0.0026583430427760766,-0.01281892785519394
5060,0.007742471635206555,0.0032984592979687457,-0.017413164048555165,-0.003344008128364788,-0.009083800329607046
5062,-0.019038421720629778,-0.020351855135273253,0.01874664576324202,-0.0021186612996706156,-0.026131554264599326
5064,-0.011511436513141637,0.013001784896679911,0.011205841694598585,-0.00809709954800987,0.0025384786400092286
5066,0.016683731765614766,-0.015351528520622172,-0.018906356037909886,0.004750620894172852,-0.0043503112488869344
5068,-0.002116243257449369,0.0183916275039732,-0.005576591828101224,0.028660737977991423,0.010522953647358608
5070,-0.007454265102590713,-0.0007986277079446833,-0.004585059916435948,0.009023957799884335,-0.005803857608787284
5072,-0.00549901327868695,0.024101927678155673,-0.002447520953008007,0.01813644557685445,0.012626479593412565
5074,-0.008362406847103904,-0.024280707783279946,-0.01423626253689844,-0.016115505616063234,0.0007989259216687321
5076,0.0022839439186149685,-0.02111453491274825,0.0014433663438233862,-0.007665400879912646,0.0002090108279165333
5078,-0.02696061837557028,0.031557563443565494,-0.021851360636831955,-0.017714794242625353,0.013608339641502576
5080,-0.017730841407353422,0.002578539363585301,0.003625392206092357,0.0013764640300746047,0.0025615402307705842
5082,-0.020870227165636596,0.005186668664031806,-0.0015553277201175132,0.0019138883342162576,-0.0020426598223907376
5084,-0.0038257551303655943,0.002628311722183617,-0.01746557186340474,-0.006772944527028925,0.010694359322422482
5086,-0.009810966904199497,0.001085233070204002,0.0038125376182857255,0.002825634662705679,-0.023676413854240425
5088,-0.008102365401032747,0.022593190874557842,0.0155105219862419,0.013543891001043838,-0.0033149129842235175
5090,-0.008580621399097288,0.0014351569251601125,0.01950036346426364,0.0030140959183543575,0.03918106390483139
5092,0.005469844424475321,0.021294433368533552,0.010089253537785111,-0.02767803454479809,-0.014282221852538848
5094,-0.00784752900799089,-0.0005643581813984418,0.027969385429913878,0.0041657711323748745,-0.009778447014947508
5096,-0.02054745393022176,0.021541295879073424,0.01098149198585306,0.006948921044820964,-0.004471410439367193
5098,0.006907712516134871,-0.01669373764518985,-0.017554625954522857,-0.030486540764284288,0.007923921185571529
5100,-0.0009354311208058176,0.005928981815877657,-0.005765164669601055,-0.005433195979147343,0.003434563726506022
